Facility Id,Facility Name,Facility Type,Bed Capacity,Region,Licence Issue Date,Inspection Date,Gps Location,Remarks
HF-007419,"Aguilar, Benjamin And Rogers Health Centre",Polyclinic,213,-,2019-07-15,2019-11-24,"131041.0, 59147.0",Needs upgrade
HF-007420,"Patterson, Rodriguez And Manning Clinic",Polyclinic,286,-,2016-05-11,2021-03-15,"13955.0, 59415.0",Reinspection due
HF-007421,Sellers-Brooks Health Centre,Polyclinic,0,-,2021-09-12,2024-04-20,-,Reinspection due
HF-007422,Guzman-Hernandez Polyclinic,Polyclinic,265,St. John,2019-07-10,2023-10-31,"-59.13301, 12.80585",-
HF-007423,Fritz Llc,Hospital,0,-,2019-10-26,2020-04-23,"-59.15414, 13.04513",-
HF-007424,Ruiz,Polyclinic,10,St. Lucy,2018-04-24,2024-06-27,"124851.0, 584831.0",Follow-up 2023
HF-007425,Atkins Infirmary,Community Health Center,0,St. Peter,2020-06-13,2021-06-25,"13416.0, 59237.0",-
HF-007426,Martin-Thompson Clinic,Polyclinic,458,-,2019-06-04,2025-05-31,-,-
HF-007427,Steele-Summers Hospital,Community Health Center,2,-,2018-03-09,2021-04-03,-,-
HF-007428,Ruiz-Edwards Infirmary,Hospital,0,-,2020-04-26,2025-02-06,"-58.98336, 13.09534",Follow-up 2023
HF-007429,Norman Medical Center,-,0,-,2016-05-06,2024-04-29,"-58.77198, 12.8364",-
HF-007430,Ryan,Community Health Center,10,-,2024-09-05,2025-05-08,"12.92266, -59.20575",-
HF-007431,Acosta-Thomas Infirmary,Community Health Center,473,St. Andrew,2019-03-01,2021-09-17,"-58.89596, 12.97663",-
HF-007432,"Solis, Williams And Joseph Clinic",-,10,St. Joseph,2018-09-01,2020-04-10,"-59.16298, 12.85706",Good
HF-007433,"Gray, Casey And Clayton Clinic",Polyclinic,0,-,2019-03-29,2021-08-25,-,-
HF-007434,"Gray, Casey And Clayton Clin",Polyclinic,0,-,2019-03-29,2021-08-25,-,-
HF-007435,"Stephens,-Hanson-And-Barnes Clinic",Community Health Center,228,-,2022-08-03,2023-10-25,"-58.86217, 13.25808",Good
HF-007436,Perry-Inc,Community Health Center,0,St. Andrew,2020-03-12,2023-07-27,"1395.0, 585844.0",Reinspection due
HF-007437,Smith-Gonzalez,Community Health Center,266,St. Joseph,2020-07-11,2021-02-15,-,Reinspection due
HF-007438,"Smith, Martin And Dudley",Hospital,455,St. Michael,2020-07-21,2025-02-03,-,Good
HF-007439,Jones Health Centre,Community Health Center,10,-,2017-05-23,2021-02-08,"-58.84529, 13.22543",-
HF-007440,Holland-Reynolds,Hospital,271,St. James,2021-11-28,2023-08-19,-,Follow-up 2023
HF-007441,"Williams, Crane And Kennedy Hospital",Polyclinic,136,St. John,2016-12-11,2023-01-07,"13.14025, -58.89907",Reinspection due
HF-007442,Anderson Ltd,Polyclinic,281,-,2021-03-12,2024-08-26,"13.07185, -59.28442",Reinspection due
HF-007443,"Davis, Gomez And Smith",Polyclinic,0,St. James,2023-06-21,2023-10-01,-,-
HF-007444,Phillips-Nelson,Polyclinic,135,-,2018-05-29,2019-06-01,"-58.78881, 12.96099",-
HF-007445,Mcclure,-,462,-,2018-04-08,2023-05-08,"-59.29269, 13.17481",Follow-up 2023
HF-007446,Franco-Llc Medical Center,Community Health Center,0,-,2020-05-14,2022-10-09,-,-
HF-007447,"Smith,-Escobar-And-Lamb Hospital",Polyclinic,0,-,2021-08-31,2025-01-20,"13148.0, 59640.0",Follow-up 2023
HF-007448,Williams Inc,Community Health Center,477,-,2018-09-19,2024-07-06,"-59.00185, 12.77962",-
HF-007449,Reed-Ltd Clinic,-,396,-,2018-03-08,2023-02-18,"125536.0, 585243.0",-
HF-007450,Fletcher-Smith,Community Health Center,357,-,2017-03-21,2025-11-12,"-58.92535, 12.95733",Follow-up 2023
HF-007451,"Coleman, Wilson And Rowe Hospital",Hospital,331,-,2019-12-07,2025-10-04,"13.09851, -58.9721",Good
HF-007452,Haas Group Clinic,Hospital,0,-,2019-12-08,2022-06-07,"13.23805, -59.14229",-
HF-007453,"Colon, Morrow And Montgomery",-,63,-,2020-10-20,2022-08-07,-,-
HF-007454,Sosa Group,-,0,-,2017-03-23,2025-10-07,"-59.24851, 12.90627",Needs upgrade
HF-007455,Reyes-Hoffman Medical Center,Polyclinic,155,-,2023-12-16,2025-01-25,"-59.17655, 12.85845",Reinspection due
HF-007456,Hutchinson Llc Infirmary,Polyclinic,0,St. Joseph,2019-07-24,2021-05-21,"-58.91795, 13.28201",-
HF-007457,"Cole, Valencia And Stephens Hospital",Polyclinic,445,-,2022-12-04,2024-04-06,"-59.05143, 13.03941",Good
HF-007458,"Morgan, Smith And Anderson Hospital",Hospital,21,-,2021-05-20,2023-07-22,-,Follow-up 2023
HF-007459,"Butler,-Dixon-And-Harris Hospital",Polyclinic,10,-,2018-07-25,2020-10-26,"12.88251, -58.77626",-
HF-007460,Collins-Fuentes Health Centre,Community Health Center,10,-,2017-07-08,2019-02-01,-,-
HF-007461,Schultz-Smith,Community Health Center,10,-,2018-12-19,2022-08-28,"-59.28844, 12.84867",-
HF-007462,"Garcia, Kirk And Mccarthy Infirmary",Community Health Center,487,St. George,2020-11-30,2022-07-11,-,Follow-up 2023
HF-007463,"Ellis,-Hayes-And-Wise",Community Health Center,326,St. Andrew,2020-03-19,2025-06-07,-,Good
HF-007464,Wiley Group Clinic,-,45,St. Michael,2020-09-09,2023-05-29,-,Good
HF-007465,Pitts-And-Sons Polyclinic,Community Health Center,43,St. John,2018-06-15,2018-11-09,-,Needs upgrade
HF-007466,Shaffer-Tapia Medical Center,Community Health Center,384,-,2020-01-18,2022-07-03,"13822.0, 584742.0",-
HF-007467,Lester-Rivera Clinic,Community Health Center,10,-,2020-09-29,2025-12-04,"-59.13853, 13.27711",Reinspection due
HF-007468,"Thomas,-King-And-Wright",Polyclinic,318,-,2018-10-21,2024-01-27,"-58.85346, 13.22211",Reinspection due
HF-007469,Summers-And-Sons,Polyclinic,0,-,2022-02-18,2024-10-18,-,-
HF-007470,"Douglas, White And Chase",-,233,-,2022-06-23,2023-01-12,"-58.93265, 13.08889",Follow-up 2023
HF-007471,Young-Hall Polyclinic,Community Health Center,0,-,2018-10-14,2025-07-09,-,-
HF-007472,Lopez Llc Clinic,Community Health Center,10,St. George,2016-10-15,2025-01-08,"12.77267, -59.14487",Needs upgrade
HF-007473,Kelly Medical Center,Hospital,5,St. John,2024-02-17,2025-12-02,"13325.0, 585821.0",-
HF-007474,"Campbell, White And Flores Polyclinic",Community Health Center,79,St. Peter,2018-09-13,2021-04-13,-,-
HF-007475,Perez-Taylor,Community Health Center,10,-,2016-01-27,2020-11-21,-,Reinspection due
HF-007476,"Wright, Oconnor And Carrillo",Community Health Center,0,-,2020-06-13,2023-09-22,"-59.1199, 13.18001",-
HF-007477,Molina Group Infirmary,Community Health Center,172,St. George,2017-10-30,2022-02-23,"12.80261, -58.76628",-
HF-007478,Young Inc,Hospital,492,-,2019-04-04,2022-05-16,"-58.86435, 13.11853",Good
HF-007479,"Powell, Clark And Krause Medical Center",Polyclinic,201,St. Andrew,2023-09-22,2024-12-18,"13.1349, -59.07097",-
HF-007480,"Murphy, Dunn And Harris Hospital",Community Health Center,0,-,2019-01-20,2019-03-18,"-59.27821, 13.13115",Follow-up 2023
HF-007481,"Lyons, Vargas And Mendoza",Hospital,383,-,2021-11-27,2023-10-07,-,-
HF-007482,Wall-Morales Health Centre,-,54,-,2018-06-18,,"124255.0, 585755.0",Reinspection due
HF-007483,Lucero And Sons Hospital,Community Health Center,172,St. Lucy,2018-07-26,2021-07-08,"-59.24356, 12.71821",Follow-up 2023
HF-007484,Brown Ltd Infirmary,Community Health Center,10,-,2017-06-23,2021-11-21,-,Follow-up 2023
HF-007485,"Ramirez, Johnston And Lamb Hospital",Community Health Center,0,St. James,2024-06-09,2024-06-16,"-59.14673, 12.97424",Reinspection due
HF-007486,Garcia And Sons Clinic,Community Health Center,10,-,2020-05-31,2021-01-10,"13543.0, 591453.0",-
HF-007487,"Gibbs,-Hinton-And-Sparks Medical Center",Polyclinic,0,-,2022-06-19,2025-07-28,"-58.83561, 13.18813",-
HF-007488,"Bailey, Roth And Keller",Community Health Center,379,-,2018-12-08,2024-05-01,-,-
HF-007489,Dennis Group,Polyclinic,0,St. James,2018-06-09,2020-11-07,-,Follow-up 2023
HF-007490,Flores-Mejia Clinic,Polyclinic,108,St. Michael,2018-10-06,2022-05-15,-,Follow-up 2023
HF-007491,Torres-Potts,Community Health Center,350,-,2016-07-31,2024-09-10,"12552.0, 59046.0",-
HF-007492,"Carter, Johnson And Berger",Hospital,69,St. Andrew,2020-12-15,2025-08-24,"12.91688, -58.70343",-
HF-007493,"Peters, Fuentes And Hunt Health Centre",Polyclinic,0,St. Lucy,2019-08-13,2023-12-04,-,-
HF-007494,Martin-Carr Health Centre,Community Health Center,379,-,2020-10-14,2021-04-28,-,-
HF-007495,Wilcox-Gomez,Hospital,0,-,2022-08-22,2024-07-03,"-58.97604, 13.09229",-
HF-007496,Johnson Polyclinic,Polyclinic,10,-,2019-07-22,2022-12-28,"-58.9245, 12.91201",-
HF-007497,Williams-Wright Polyclinic,-,10,-,2019-10-25,2025-06-24,"125032.0, 58425.0",Follow-up 2023
HF-007498,Washington-Robinson,Community Health Center,11,-,2020-08-26,2024-10-26,"13.00044, -59.17552",-
HF-007499,"Montgomery, Chavez And Lee Health Centre",Hospital,497,-,2019-08-18,2024-07-06,"131521.0, 58505.0",Good
HF-007500,"Scott,-Guerrero-And-Barton",Community Health Center,352,-,2021-01-31,2025-02-21,-,-
HF-007501,Conner-Murphy Clinic,Community Health Center,0,-,2018-12-02,2021-09-23,"12467.0, 584841.0",-
HF-007502,Atkins-Watkins,Community Health Center,0,-,2021-04-10,2023-04-13,"125735.0, 591437.0",Follow-up 2023
HF-007503,Rogers Ltd,Community Health Center,366,-,2022-06-14,2023-11-14,"-58.91801, 12.81668",-
HF-007504,Simpson-Harvey Infirmary,Polyclinic,22,-,2022-03-01,2024-12-07,"-58.7178, 12.91367",Follow-up 2023
HF-007505,Washington Inc Hospital,Community Health Center,495,-,2024-10-20,2024-12-11,"-58.90097, 12.91757",-
HF-007506,Love-Woods Infirmary,Hospital,10,-,2022-04-01,2022-09-21,"12.98566, -58.87799",-
HF-007507,Odom-Ltd,Polyclinic,366,-,2023-02-17,2023-07-04,"125637.0, 58481.0",-
HF-007508,"Cruz,-Webb-And-Henderson Health Centre",Hospital,123,-,2023-04-29,2024-01-22,"13136.0, 591210.0",-
HF-007509,Mitchell Llc Clinic,Community Health Center,184,-,2025-02-03,2025-03-17,-,-
HF-007510,Gonzales-Carey,Polyclinic,128,-,2021-05-29,2022-08-24,"125053.0, 591714.0",-
HF-007511,White Ltd Polyclinic,Polyclinic,0,-,2019-07-21,2025-01-12,"12.98203, -59.25816",Good
HF-007512,"Smith,-Nichols-And-Romero",Polyclinic,0,-,2025-01-26,2025-09-15,"-58.88296, 12.76671",-
HF-007513,"Beard, Clarke And Ross Medical Center",Community Health Center,321,-,2022-02-27,2022-05-09,-,Good
HF-007514,"Bailey, James And Duncan Infirmary",Community Health Center,10,-,2016-10-20,2022-01-09,"131245.0, 585733.0",Needs upgrade
HF-007515,"Hill, Brown And Martinez",Polyclinic,10,-,2022-08-16,2025-04-18,"-58.79618, 12.74035",Needs upgrade
HF-007516,Rivera-Taylor Infirmary,-,361,-,2016-12-28,2022-07-19,"-58.95961, 13.22036",Reinspection due
HF-007517,Garcia-Hernandez,Polyclinic,471,-,2020-02-29,2024-04-14,"-59.2052, 13.28474",-
HF-007518,Griffin-Garcia,Community Health Center,196,-,2017-11-20,2021-01-31,"13150.0, 585258.0",-
HF-007519,Gross Inc Health Centre,Polyclinic,334,Christ Church,2020-05-22,2022-03-11,"12.80167, -59.20651",-
HF-007520,Hood-Baker Polyclinic,Community Health Center,0,St. George,2023-09-30,2025-03-30,"-59.18643, 13.1181",-
HF-007521,Schmidt-Blair Hospital,Community Health Center,10,-,2021-11-15,2022-01-27,"124714.0, 59538.0",Reinspection due
HF-007522,Fitzgerald-,Polyclinic,33,-,2018-12-30,2022-10-16,-,-
HF-007523,"Davis,-Smith-And-Curtis",Community Health Center,19,St. Peter,2017-06-07,2019-04-04,"-59.22498, 13.07362",Reinspection due
HF-007524,Thomas-Carter Health Centre,Hospital,0,-,2021-10-22,2025-01-11,"-59.25675, 13.03357",Needs upgrade
HF-007525,Curtis-Sanchez Clinic,Hospital,353,-,2023-05-17,2023-09-09,"13.16504, -58.90904",Good
HF-007526,Serrano Ltd Polyclinic,Hospital,0,-,2021-05-25,2025-03-18,-,-
HF-007527,Wheeler-Carson,Community Health Center,167,-,2020-01-27,2025-09-29,"-58.7946, 12.98531",Reinspection due
HF-007528,"Kelley, Price And Boyle",Community Health Center,341,-,2019-02-02,2021-03-17,"-59.19764, 13.19043",-
HF-007529,King-Morales,Community Health Center,66,-,2017-06-30,2024-02-05,"-59.01456, 12.7899",-
HF-007530,Gardner Ltd,Hospital,10,-,2022-04-25,2024-10-06,"13.06194, -58.96588",Follow-up 2023
HF-007531,"Gray, Strong And Jennings Hospital",Polyclinic,459,-,2018-12-30,2024-05-18,-,Good
HF-007532,"Deleon, Phelps And Hernandez Infirmary",Polyclinic,414,-,2020-04-10,2022-07-17,"13.08449, -59.19035",-
HF-007533,Richardson Ltd,Polyclinic,442,-,2021-09-29,2022-02-28,-,-
HF-007534,"Jackson,-Thompson-And-Patel",Community Health Center,10,-,2020-02-07,2023-09-11,"-58.84444, 13.27121",Good
HF-007535,"Macdonald, Martinez And Ortega",Polyclinic,0,-,2021-06-11,2022-12-22,"-59.22906, 12.7071",Needs upgrade
HF-007536,Munoz-Trevino Medical Center,Community Health Center,0,-,2018-07-06,2020-06-12,"13641.0, 59139.0",-
HF-007537,Wolfe Hospital,-,155,St. Peter,2019-08-20,2025-08-30,-,Reinspection due
HF-007538,Ross-Stevens,Polyclinic,24,-,2019-01-27,2025-02-26,"13.26137, -58.95565",Good
HF-007539,Hernandez-Meza Clinic,Community Health Center,381,-,2018-11-14,2020-02-18,"-59.27859, 12.82436",Good
HF-007540,"Mccormick, Olson And Scott",Community Health Center,116,-,2022-03-18,2022-05-25,"-58.91237, 13.14169",-
HF-007541,Cruz-Ramos Polyclinic,Hospital,162,-,2018-03-10,2019-11-12,"125539.0, 58563.0",-
HF-007542,"Austin, Evans And Page",Community Health Center,315,-,2018-02-21,2022-05-21,-,Needs upgrade
HF-007543,"Booth,-Murray-And-Valenzuela Clinic",Hospital,0,St. Andrew,2018-04-28,2019-05-26,"-59.22215, 12.90118",Good
HF-007544,"Booth,-Murray-And-Valenzuela Clin",Hospital,0,St. Andrew,2018-04-28,2019-05-26,"-59.22215, 12.90118",Good
HF-007545,Steele-Costa Infirmary,Hospital,0,-,2019-10-31,2025-08-29,"-59.02127, 12.89023",Needs upgrade
HF-007546,"Floyd, Foley And Payne",Community Health Center,104,St. Lucy,2021-11-22,2024-01-08,-,Follow-up 2023
HF-007547,Herring,Community Health Center,295,St. Joseph,2020-04-13,2022-06-30,"12.83706, -59.05827",Follow-up 2023
HF-007548,"Moore, Jimenez And Hutchinson Hospital",Polyclinic,254,-,2023-11-23,2024-01-30,"-59.17137, 12.82499",-
HF-007549,"Thornton, Martin And Stevenson",Hospital,258,St. George,,2024-07-04,-,Follow-up 2023
HF-007550,Robinson-Jones Medical Center,Polyclinic,441,-,2020-11-22,2022-08-07,-,-
HF-007551,"Stone, Hernandez And Taylor Clinic",-,0,-,2019-12-15,2024-07-08,"13.05046, -59.20363",Reinspection due
HF-007552,"Guerrero,-Brock-And-White Hospital",Community Health Center,159,-,2016-12-25,2020-05-24,-,Needs upgrade
HF-007553,"Webster, Simpson And Durham Medical Center",Polyclinic,0,-,2016-12-19,2019-02-14,"-58.88353, 12.79716",Needs upgrade
HF-007554,Nunez Llc,Hospital,10,-,2019-06-14,2024-09-13,-,Needs upgrade
HF-007555,Morgan Llc Polyclinic,Polyclinic,333,St. Andrew,2021-03-08,2021-11-19,-,-
HF-007556,Perez-Ltd Polyclinic,Hospital,0,-,2018-09-16,2018-11-04,"13.06245, -59.0418",-
HF-007557,Stone-Carr Medical Center,Community Health Center,321,-,2017-02-23,2025-08-13,"-58.82872, 12.70094",Good
HF-007558,"Green,-Leonard-And-Barrett Hospital",Community Health Center,224,-,2019-04-07,2024-06-06,"-59.05566, 13.18882",Reinspection due
HF-007559,Smith-Morrison,Community Health Center,10,-,2016-03-09,2024-04-16,"13.22005, -58.92565",Reinspection due
HF-007560,Williams-Kim,Community Health Center,0,-,2021-04-02,2024-12-10,"13.08074, -58.72321",-
HF-007561,Duarte And Sons Polyclinic,Polyclinic,10,-,2020-05-07,2021-04-20,-,-
HF-007562,"Wood,-Welch-And-Davis Health Centre",Community Health Center,77,-,2023-10-23,2025-02-18,"-58.88531, 13.00769",Good
HF-007563,Key-Lopez,Community Health Center,0,-,2019-04-26,2022-03-14,"-59.14926, 12.80339",Reinspection due
HF-007564,"Stevenson, Pope And Anderson Medical Center",Polyclinic,0,-,2019-05-06,2023-06-26,"125922.0, 584227.0",Needs upgrade
HF-007565,Rollins Medical Center,-,264,-,2021-05-06,2024-08-27,-,Follow-up 2023
HF-007566,Carey Group,Polyclinic,247,-,2024-06-10,2025-06-08,-,-
HF-007567,Martin Ltd,Polyclinic,482,-,2020-08-30,2021-01-01,"-58.88572, 12.82186",-
HF-007568,Walker And Sons,Hospital,273,-,2019-11-04,2023-10-26,"13758.0, 59946.0",-
HF-007569,Ross Llc,Community Health Center,281,-,2019-01-19,2020-03-18,"12.71224, -58.84771",-
HF-007570,Ferguson Ltd Polyclinic,-,388,-,2020-06-08,2025-12-26,"13.28968, -58.70501",Reinspection due
HF-007571,Miller Llc Hospital,-,10,-,2018-12-30,2022-03-31,"-59.15772, 12.84978",-
HF-007572,Short-Kelley Polyclinic,Community Health Center,10,-,2021-11-27,2023-12-12,-,-
HF-007573,Diaz-Bullock Health Centre,-,301,-,2024-02-01,2024-04-18,"-59.23726, 12.79079",Needs upgrade
HF-007574,Matthews And Sons,Hospital,10,St. Lucy,2016-08-19,2020-01-20,"-59.13036, 12.86559",-
HF-007575,Stevens Group Clinic,Polyclinic,70,-,2021-10-07,2022-05-22,"-58.92312, 13.17462",Good
HF-007576,Davis-Martinez,Community Health Center,448,-,2017-10-01,2024-03-31,-,-
HF-007577,"Gutierrez,-Anderson-And-Galloway",Polyclinic,0,St. Andrew,2025-06-05,2025-06-19,"13.10665, -59.17272",Reinspection due
HF-007578,Barnes Llc Polyclinic,Community Health Center,10,-,2016-07-30,2020-02-16,"125942.0, 584955.0",Reinspection due
HF-007579,"Wade, Kramer And Garcia Polyclinic",Polyclinic,0,St. Joseph,2020-08-22,2024-04-22,"-59.04657, 13.03601",-
HF-007580,"Johnson,-Davis-And-Howell Clinic",Community Health Center,10,Christ Church,2022-12-05,2025-11-26,-,Needs upgrade
HF-007581,Herrera-Llc Health Centre,Community Health Center,185,-,2022-08-08,2025-01-15,-,Follow-up 2023
HF-007582,"James, Nelson And Crosby Infirmary",-,42,St. Andrew,2020-01-03,2020-09-18,"13247.0, 591640.0",Follow-up 2023
HF-007583,Glover Group Medical Center,Community Health Center,186,St. Michael,2018-10-31,2022-10-21,"13.136, -58.75304",Follow-up 2023
HF-007584,Porter-Davis Hospital,Hospital,23,St. Andrew,2017-01-22,2021-04-15,-,Follow-up 2023
HF-007585,Huffman Group Medical Center,Hospital,169,-,2023-08-19,2025-09-21,-,Good
HF-007586,"Richardson, Roberts And Santiago",Polyclinic,214,-,2018-12-25,2024-03-09,"1313.0, 59333.0",-
HF-007587,"West, Wood And Reyes Hospital",-,0,-,2016-10-09,2024-02-14,-,-
HF-007588,"Holt, Taylor And Gray Clinic",Community Health Center,0,-,2019-09-30,2022-03-20,-,Follow-up 2023
HF-007589,"Gilmore,-Alexander-And-Henry Hospital",Polyclinic,0,St. Lucy,2018-07-19,2019-11-09,"12.87075, -59.07331",Good
HF-007590,Hays,Community Health Center,10,St. Michael,2021-10-23,2025-09-12,"13.20662, -58.72045",-
HF-007591,Lopez-And-Sons,Polyclinic,474,St. Peter,2020-11-27,2025-11-25,-,-
HF-007592,Marshall-Le,-,0,-,2018-12-14,2022-05-02,-,-
HF-007593,"Bell, Clark And Callahan Infirmary",Polyclinic,173,-,2018-01-07,2020-12-10,"13.15782, -59.17755",Reinspection due
HF-007594,"Phillips, Haley And Vance Hospital",Polyclinic,387,-,2022-02-25,2025-10-18,"-59.14122, 13.25306",-
HF-007595,Davis Inc Clinic,Polyclinic,0,St. Lucy,2021-09-30,2022-07-28,"13.03982, -58.96049",-
HF-007596,Hernandez-Patterson Medical Center,Community Health Center,318,St. Andrew,2022-04-03,2024-05-18,"13636.0, 59642.0",Reinspection due
HF-007597,Robinson Group Infirmary,Community Health Center,338,-,2018-05-29,2019-09-24,-,-
HF-007598,Moody-Conrad Hospital,-,386,-,2022-09-21,2024-01-07,"124412.0, 59516.0",-
HF-007599,Schmitt-Fox Infirmary,Polyclinic,328,-,2019-07-14,2023-12-01,"-59.16398, 13.01595",-
HF-007600,Bailey And Sons Health Centre,Hospital,124,St. John,2016-06-03,2022-04-27,-,Reinspection due
HF-007601,"Alvarez, Keith And Brown Polyclinic",Community Health Center,398,-,2021-01-12,,-,Needs upgrade
HF-007602,Hurley-Chambers Infirmary,Community Health Center,206,-,2018-02-07,2023-09-23,-,-
HF-007603,"Brooks, Rodriguez And White Polyclinic",Community Health Center,0,St. George,2024-09-07,2025-10-09,"-58.86309, 13.09579",Needs upgrade
HF-007604,Bailey Ltd Infirmary,Hospital,0,-,2022-11-15,2024-09-02,"-58.94555, 12.75493",Good
HF-007605,"Blair, Martin And Harmon Clinic",Community Health Center,10,-,2021-01-27,2025-05-02,"-59.17149, 13.10689",-
HF-007606,Smith,Polyclinic,0,-,2016-04-24,2022-12-21,"-58.83137, 12.91245",Reinspection due
HF-007607,Olson-Woods Clinic,Community Health Center,344,-,2020-11-28,2025-07-07,"-58.81319, 12.72534",-
HF-007608,"Richard, Joyce And Trevino Hospital",Hospital,63,-,2020-06-25,2022-08-04,"-58.84685, 12.70207",-
HF-007609,Patterson Ltd,Community Health Center,164,-,2024-11-30,2025-09-12,"-59.21726, 13.22398",Needs upgrade
HF-007610,Ruiz-Ltd,Polyclinic,132,-,2016-07-12,2019-10-12,"125218.0, 59154.0",Good
HF-007611,Holmes Group Medical Center,Polyclinic,324,-,2018-12-18,2022-10-24,-,Good
HF-007612,Frederick-Roberts Health Centre,Polyclinic,50,-,2018-02-11,2019-12-07,"12459.0, 584723.0",Good
HF-007613,"Holt, Wilson And Parker Polyclinic",Community Health Center,449,-,2018-05-10,2020-01-15,"12.87849, -58.8172",-
HF-007614,Fernandez-Group Polyclinic,Community Health Center,5,-,2020-11-17,2021-11-23,"-59.09714, 12.76133",-
HF-007615,"Watson, Robinson And Livingston Health Centre",Community Health Center,0,-,2020-10-10,2024-01-07,-,-
HF-007616,"Ross, Lopez And Walker Hospital",Polyclinic,10,St. John,2016-06-28,2022-10-19,"13811.0, 58440.0",Needs upgrade
HF-007617,"Watkins, Baker And Larsen Polyclinic",Hospital,10,-,2025-01-30,2025-08-14,"13.22806, -59.14552",-
HF-007618,"Jones, Stout And Lewis",Polyclinic,181,St. Andrew,2018-10-15,2025-09-23,"13.23738, -59.16356",Good
